"Year","Month","Day","Baseline","Cluster","Indicator","Attribute","Hazard Type","Hazard Response & Recovery","Climate Change","Past Hazard Events","Blue Economy","Agriculture","International Trade","Measure","Country","National","Province","Area Council","Village","Unit","Source","Year Collected","Frequency Collection","Value"
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Malampa",,,"number","National Housing & Population Census",2020,"Every 10 Years",54
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Malampa",,,"number","National Housing & Population Census",2020,"Every 10 Years",90
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",394
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",1109
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",1199
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",36
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Shefa",,,"number","National Housing & Population Census",2020,"Every 10 Years",108
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",402
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",1332
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",897
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",64
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Tafea",,,"number","National Housing & Population Census",2020,"Every 10 Years",99
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Torba","Torres",,"number","National Housing & Population Census",2020,"Every 10 Years",246
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Torba","Torres",,"number","National Housing & Population Census",2020,"Every 10 Years",550
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Torba","Torres",,"number","National Housing & Population Census",2020,"Every 10 Years",594
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Torba","Torres",,"number","National Housing & Population Census",2020,"Every 10 Years",29
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Torba","Torres",,"number","National Housing & Population Census",2020,"Every 10 Years",65
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",441
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",1283
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",1497
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",53
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Torba","Ureparapara",,"number","National Housing & Population Census",2020,"Every 10 Years",97
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",195
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",784
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",516
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",43
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Torba","Motalava",,"number","National Housing & Population Census",2020,"Every 10 Years",59
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Torba","West Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",436
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Torba","West Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",984
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Torba","West Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",1311
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Torba","West Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",29
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Torba","West Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",108
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Torba","East Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",281
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Torba","East Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",790
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Torba","East Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",867
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Torba","East Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",52
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Torba","East Vanualava",,"number","National Housing & Population Census",2020,"Every 10 Years",80
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Torba","Mota",,"number","National Housing & Population Census",2020,"Every 10 Years",360
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Torba","Mota",,"number","National Housing & Population Census",2020,"Every 10 Years",974
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Torba","Mota",,"number","National Housing & Population Census",2020,"Every 10 Years",1860
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Torba","Mota",,"number","National Housing & Population Census",2020,"Every 10 Years",58
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Torba","Mota",,"number","National Housing & Population Census",2020,"Every 10 Years",164
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Torba","West Gaua",,"number","National Housing & Population Census",2020,"Every 10 Years",731
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Torba","West Gaua",,"number","National Housing & Population Census",2020,"Every 10 Years",1729
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Torba","West Gaua",,"number","National Housing & Population Census",2020,"Every 10 Years",1643
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Torba","West Gaua",,"number","National Housing & Population Census",2020,"Every 10 Years",78
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Torba","West Gaua",,"number","National Housing & Population Census",2020,"Every 10 Years",309
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Torba","East Gaua",,"number","National Housing & Population Census",2020,"Every 10 Years",682
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Torba","East Gaua",,"number","National Housing & Population Census",2020,"Every 10 Years",2276
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Torba","East Gaua",,"number","National Housing & Population Census",2020,"Every 10 Years",1468
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Torba","East Gaua",,"number","National Housing & Population Census",2020,"Every 10 Years",147
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Torba","East Gaua",,"number","National Housing & Population Census",2020,"Every 10 Years",121
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Torba","Merelava",,"number","National Housing & Population Census",2020,"Every 10 Years",319
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Torba","Merelava",,"number","National Housing & Population Census",2020,"Every 10 Years",562
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Torba","Merelava",,"number","National Housing & Population Census",2020,"Every 10 Years",539
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Torba","Merelava",,"number","National Housing & Population Census",2020,"Every 10 Years",30
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Torba","Merelava",,"number","National Housing & Population Census",2020,"Every 10 Years",61
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Sanma","luganville",,"number","National Housing & Population Census",2020,"Every 10 Years",251
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Sanma","luganville",,"number","National Housing & Population Census",2020,"Every 10 Years",1032
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Sanma","luganville",,"number","National Housing & Population Census",2020,"Every 10 Years",763
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Sanma","luganville",,"number","National Housing & Population Census",2020,"Every 10 Years",34
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Sanma","luganville",,"number","National Housing & Population Census",2020,"Every 10 Years",76
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Sanma","North West Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",698
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Sanma","North West Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",2787
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Sanma","North West Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",2755
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Sanma","North West Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",99
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Sanma","North West Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",261
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Sanma","Big Bay Coast",,"number","National Housing & Population Census",2020,"Every 10 Years",152
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Sanma","Big Bay Coast",,"number","National Housing & Population Census",2020,"Every 10 Years",953
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Sanma","Big Bay Coast",,"number","National Housing & Population Census",2020,"Every 10 Years",346
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Sanma","Big Bay Coast",,"number","National Housing & Population Census",2020,"Every 10 Years",28
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Sanma","Big Bay Coast",,"number","National Housing & Population Census",2020,"Every 10 Years",35
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Sanma","Big Bay Inland",,"number","National Housing & Population Census",2020,"Every 10 Years",358
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Sanma","Big Bay Inland",,"number","National Housing & Population Census",2020,"Every 10 Years",1267
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Sanma","Big Bay Inland",,"number","National Housing & Population Census",2020,"Every 10 Years",1467
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Sanma","Big Bay Inland",,"number","National Housing & Population Census",2020,"Every 10 Years",83
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Sanma","Big Bay Inland",,"number","National Housing & Population Census",2020,"Every 10 Years",121
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Sanma","West Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",367
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Sanma","West Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",872
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Sanma","West Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",1096
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Sanma","West Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",55
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Sanma","West Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",109
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Sanma","South Santo 1",,"number","National Housing & Population Census",2020,"Every 10 Years",293
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Sanma","South Santo 1",,"number","National Housing & Population Census",2020,"Every 10 Years",429
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Sanma","South Santo 1",,"number","National Housing & Population Census",2020,"Every 10 Years",764
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Sanma","South Santo 1",,"number","National Housing & Population Census",2020,"Every 10 Years",33
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Sanma","South Santo 1",,"number","National Housing & Population Census",2020,"Every 10 Years",51
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Sanma","South Santo 2",,"number","National Housing & Population Census",2020,"Every 10 Years",405
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Sanma","South Santo 2",,"number","National Housing & Population Census",2020,"Every 10 Years",1274
2020,,,"Gender & Protection",,"Marital Status","never married",,,,,,,,,,"Vanuatu","Sanma","South Santo 2",,"number","National Housing & Population Census",2020,"Every 10 Years",685
2020,,,"Gender & Protection",,"Marital Status","separated",,,,,,,,,,"Vanuatu","Sanma","South Santo 2",,"number","National Housing & Population Census",2020,"Every 10 Years",32
2020,,,"Gender & Protection",,"Marital Status","widowed",,,,,,,,,,"Vanuatu","Sanma","South Santo 2",,"number","National Housing & Population Census",2020,"Every 10 Years",83
2020,,,"Gender & Protection",,"Marital Status","defacto",,,,,,,,,,"Vanuatu","Sanma","East Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",351
2020,,,"Gender & Protection",,"Marital Status","married",,,,,,,,,,"Vanuatu","Sanma","East Santo",,"number","National Housing & Population Census",2020,"Every 10 Years",926
